DATE,TIME,VOLTAGE,CURRENT,AMBIENT,TARGET,HUMIDITY,SEASON,Power,Hour,TempDiff,TimePeriod,Anomaly
09-09-2022,1900-01-01 13:00:00,17.958810676694245,0.01,38.34252086342159,51.55043728397351,88.74816357637016,rainy,0.1795881067669424,13,13.207916420551918,Afternoon,1
05-09-2022,1900-01-01 14:00:00,17.72479835584012,0.0646902345364855,38.38057102361103,56.49787829197404,87.36728984186212,rainy,1.1466213627512107,14,18.11730726836301,Afternoon,1
16-09-2022,1900-01-01 16:00:00,20.50338601545286,1.3018239172854094,35.306557854666806,54.77186708772772,37.955629703485656,little sunny,26.69179830025173,16,19.465309233060918,Evening,1
10-09-2022,1900-01-01 12:00:00,17.89314677811273,0.0233809514903541,34.88798902324136,54.74048434671302,77.6571140161943,cloudy,0.4183587968288402,12,19.852495323471658,Afternoon,1
15-09-2022,1900-01-01 11:00:00,18.473796910947144,0.2534000534246431,29.340348788572676,48.00576571796924,62.06156052446948,cloudy,4.681261124190014,11,18.665416929396567,Morning,1
27-09-2022,1900-01-01 14:00:00,18.717019826055363,0.0870790346938962,39.45041180439463,56.11529536293608,23.151314779972804,sunny,1.6298600187994192,14,16.66488355854144,Afternoon,1
03-09-2022,1900-01-01 15:00:00,18.563776972566124,0.01,34.89749323706641,56.65074270171365,76.28351639058084,cloudy,0.1856377697256612,15,21.75324946464724,Evening,1
28-09-2022,1900-01-01 12:00:00,19.11938793578087,0.078095373017978,38.41084790371189,49.91746067652428,25.592430918145208,sunny,1.493135732720236,12,11.506612772812389,Afternoon,1
07-09-2022,1900-01-01 15:00:00,18.548591414162686,0.1614019330012808,38.949805662196,59.50856970200572,84.75019556066482,rainy,2.9937785086968187,15,20.55876403980972,Evening,1
01-09-2022,1900-01-01 10:00:00,18.416988370544267,0.0978154074901845,32.885567171562265,47.03832462388018,85.76089619563747,rainy,1.8014652222067773,10,14.152757452317914,Morning,1
15-09-2022,1900-01-01 10:00:00,18.393257266221283,0.2652483218019658,29.18133025905121,47.94965615923415,67.00366308878516,cloudy,4.8787806223370085,10,18.76832590018293,Morning,1
07-09-2022,1900-01-01 13:00:00,17.879771759671485,0.01,38.50781777997258,51.66620417534837,87.50864179458301,rainy,0.1787977175967148,13,13.158386395375786,Afternoon,1
18-09-2022,1900-01-01 15:00:00,19.874177933498164,1.306755625245846,38.9524063638612,60.37872056269645,33.06739471785317,little sunny,25.970693811735583,15,21.42631419883525,Evening,1
26-09-2022,1900-01-01 10:00:00,20.51944069007465,2.345879463347042,34.9136247657399,54.14153764680556,38.40739645915843,sunny,48.13613451421378,10,19.227912881065663,Morning,1
29-09-2022,1900-01-01 13:00:00,17.884807614520724,0.2386178515681591,29.660853079013023,47.54842996110417,27.38978011242,sunny,4.267634368686789,13,17.887576882091146,Afternoon,-1
01-09-2022,1900-01-01 15:00:00,18.545152613898065,0.01,39.26676009044093,60.43128809752757,84.74134205387337,rainy,0.1854515261389806,15,21.16452800708664,Evening,1
28-09-2022,1900-01-01 12:00:00,18.953818385775712,0.0855220046405391,38.65610833567234,50.21468080969358,21.392211406032896,sunny,1.6209685439442458,12,11.55857247402124,Afternoon,1
07-09-2022,1900-01-01 10:00:00,18.406526835368076,0.1836122837349227,33.20889055574752,46.987944726006646,89.24183548165541,rainy,3.379664427870072,10,13.779054170259124,Morning,1
25-09-2022,1900-01-01 16:00:00,19.88267684753968,0.0859913385787823,37.21228425651909,55.34401246319467,22.81295265794793,sunny,1.709737996649301,16,18.131728206675582,Evening,1
12-09-2022,1900-01-01 14:00:00,17.665751027231742,0.0320431728530518,38.20355391794511,57.60034380097555,83.59817902467239,rainy,0.5660667137445652,14,19.396789883030443,Afternoon,1
27-09-2022,1900-01-01 11:00:00,19.54633771286932,0.0417772467643426,36.35128510340327,47.85231333243856,23.551944319962058,sunny,0.816592173969719,11,11.501028229035292,Morning,1
27-09-2022,1900-01-01 11:00:00,19.538395430058397,0.345721593495468,36.00665641632585,49.01394277016236,26.137953509792336,sunny,6.754845202424359,11,13.007286353836506,Morning,1
11-09-2022,1900-01-01 14:00:00,17.62655746285502,0.01,35.28515860304446,54.7256599657857,64.67105845422779,cloudy,0.1762655746285502,14,19.440501362741244,Afternoon,1
14-09-2022,1900-01-01 14:00:00,17.695237030627585,0.01,35.48810346590985,55.50763035052505,63.00285053249547,cloudy,0.1769523703062758,14,20.0195268846152,Afternoon,1
28-09-2022,1900-01-01 11:00:00,19.67202683633412,0.0447981379048106,36.483656433640064,48.69304007759951,27.00342486933584,sunny,0.8812701710812315,11,12.20938364395944,Morning,1
01-09-2022,1900-01-01 10:00:00,18.22686862528675,0.3495090157861468,33.30624655022203,46.40730034993424,87.33882194878518,rainy,6.37045491408737,10,13.101053799712211,Morning,1
06-09-2022,1900-01-01 13:00:00,17.93044412860025,0.01,34.64726534680439,54.59214194582931,64.17977617171422,cloudy,0.1793044412860025,13,19.944876599024923,Afternoon,1
18-09-2022,1900-01-01 11:00:00,20.566976245767265,2.7294252488912223,35.253844740536856,48.27014527829922,40.47798594576561,little sunny,56.13602425854317,11,13.016300537762362,Morning,1
11-09-2022,1900-01-01 11:00:00,18.418446468451968,0.0640623204575805,30.68322260247827,47.977558395010846,67.33782202296817,cloudy,1.1799284199927635,11,17.294335792532575,Morning,1
18-09-2022,1900-01-01 15:00:00,19.83569487922622,1.013074769787027,39.02502496310255,59.89730036946187,33.22591713102137,little sunny,20.09504202333781,15,20.87227540635932,Evening,1
09-09-2022,1900-01-01 11:00:00,18.38365331319784,0.1115413735998282,35.52042248692285,47.62874397267414,91.50971471185704,rainy,2.0505379423371206,11,12.10832148575129,Morning,1
17-09-2022,1900-01-01 14:00:00,19.563088040543363,0.5292625502364767,38.462650610932535,57.09957297555812,35.944744651955766,little sunny,10.354009866838698,14,18.636922364625583,Afternoon,1
15-09-2022,1900-01-01 17:00:00,19.9719572797923,0.1013327719200071,33.5986733052826,48.45428712006266,67.07016586785521,cloudy,2.0238137918293195,17,14.855613814780057,Evening,1
15-09-2022,1900-01-01 16:00:00,19.972027182353536,0.0331510385923744,33.1488234324356,54.726590090791866,66.26102663336884,cloudy,0.6620934438901537,16,21.577766658356268,Evening,1
15-09-2022,1900-01-01 11:00:00,18.528056386600465,0.0314978260202,29.90666350241279,48.45065055273057,67.40189564816735,cloudy,0.5835934965575977,11,18.54398705031778,Morning,1
25-09-2022,1900-01-01 13:00:00,18.008626488951716,0.01,39.13596011843144,51.152870476004026,25.335597805797164,sunny,0.1800862648895171,13,12.016910357572584,Afternoon,1
07-09-2022,1900-01-01 15:00:00,18.344663262692457,0.01,39.15718250013801,60.30048416596423,85.53359674898158,rainy,0.1834466326269245,15,21.14330166582621,Evening,1
23-09-2022,1900-01-01 17:00:00,18.5885399768986,1.3117823277293676,33.0592582559774,48.19534493127895,39.47976885944404,little sunny,24.384118239986453,17,15.136086675301549,Evening,1
20-09-2022,1900-01-01 11:00:00,20.49123798696717,2.640173247121788,35.34106263621029,55.65068900363167,35.051805170490745,little sunny,54.10041833359645,11,20.30962636742138,Morning,1
12-09-2022,1900-01-01 14:00:00,17.89823469838531,0.01,38.6894655327231,57.435398918000885,88.69526719864392,rainy,0.1789823469838531,14,18.745933385277787,Afternoon,1
22-09-2022,1900-01-01 14:00:00,19.81676764503617,0.4194435746115188,38.53157681056278,57.03795953893806,33.74320344102473,little sunny,8.31201585827986,14,18.50638272837528,Afternoon,1
05-09-2022,1900-01-01 16:00:00,20.051582145595948,0.0121243282730641,35.24551415450933,55.493263056202856,88.40293345850968,rainy,0.2431119643275182,16,20.247748901693527,Evening,1
09-09-2022,1900-01-01 13:00:00,17.81601579698077,0.0263199497680904,38.745467017318575,51.32366774265802,83.37758580365838,rainy,0.4689166408440403,13,12.578200725339444,Afternoon,1
19-09-2022,1900-01-01 13:00:00,17.961406113009705,0.01,39.60746171053142,50.5356849755864,27.291167718789023,sunny,0.179614061130097,13,10.928223265054982,Afternoon,1
28-09-2022,1900-01-01 17:00:00,19.819938417115868,0.125755861950345,36.08774285003192,46.75749711262788,29.6831176501154,sunny,2.492473439447164,17,10.669754262595966,Evening,1
17-09-2022,1900-01-01 15:00:00,20.04448247106392,1.1985563197152491,39.02904999182657,60.20290898821252,34.652222692590705,little sunny,24.0244411411152,15,21.173858996385952,Evening,1
11-09-2022,1900-01-01 14:00:00,17.694867710145502,0.0651071367736703,35.1139434261884,54.66229295641582,61.89417390813864,cloudy,1.1520621721964464,14,19.54834953022742,Afternoon,1
13-09-2022,1900-01-01 16:00:00,19.88083972027859,0.01,35.7036135179618,55.30807655631554,88.28161880715498,rainy,0.1988083972027859,16,19.604463038353742,Evening,1
15-09-2022,1900-01-01 14:00:00,17.7349596440625,0.1822487027991695,36.19773083206889,55.2068577001589,63.77798825456964,cloudy,3.232173389326012,14,19.009126868090007,Afternoon,1
18-09-2022,1900-01-01 16:00:00,20.470669272402528,1.1148237955513072,35.90612093888186,57.97512066824572,34.256034107806755,little sunny,22.821189215735306,16,22.068999729363853,Evening,1
11-09-2022,1900-01-01 13:00:00,18.07039490365297,0.01,35.56433803351186,54.82308837849236,74.20628613323684,cloudy,0.1807039490365297,13,19.2587503449805,Afternoon,1
29-09-2022,1900-01-01 13:00:00,17.90291044001411,0.0599256090764242,29.435880304028892,47.591648526193126,24.8614430990434,sunny,1.07284281235852,13,18.15576822216423,Afternoon,1
26-09-2022,1900-01-01 13:00:00,20.02232613115497,2.4600519682915336,29.30730251971172,47.32928894286256,36.88271155473835,sunny,49.25596280872278,13,18.02198642315084,Afternoon,-1
23-09-2022,1900-01-01 16:00:00,20.408227048154988,1.3462281185555194,35.432673213097644,46.95745267715586,36.76233890833697,little sunny,27.47412910209155,16,11.524779464058213,Evening,1
11-09-2022,1900-01-01 16:00:00,19.89699065245573,0.0754934184089085,33.303277433873696,54.679374910637904,64.85070392751726,cloudy,1.5020918404039834,16,21.37609747676421,Evening,1
15-09-2022,1900-01-01 17:00:00,19.97461796989369,0.01,33.433105335643205,47.3197269244803,65.64888950607586,cloudy,0.1997461796989369,17,13.886621588837096,Evening,1
11-09-2022,1900-01-01 13:00:00,17.911225574793153,0.01,35.04323614806919,54.0894052731845,72.77071469099074,cloudy,0.1791122557479315,13,19.046169125115316,Afternoon,1
09-09-2022,1900-01-01 13:00:00,17.982533996732926,0.01,38.45468893370764,51.31581144048416,84.8337419129114,rainy,0.1798253399673292,13,12.861122506776518,Afternoon,1
17-09-2022,1900-01-01 17:00:00,18.562507364687427,1.224020865877509,35.84567316759889,47.74571857150677,32.5388568838092,little sunny,22.720896337382342,17,11.900045403907882,Evening,1
10-09-2022,1900-01-01 17:00:00,19.84982796537209,0.0304457180211833,33.7769772826318,48.804919299066896,68.45933525847488,cloudy,0.6043422650027181,17,15.027942016435098,Evening,1
18-09-2022,1900-01-01 14:00:00,19.88163763193676,0.6757898397409341,38.55099800586126,57.212122908345606,31.953909152251164,little sunny,13.43580870907387,14,18.661124902484342,Afternoon,1
17-09-2022,1900-01-01 15:00:00,19.832812836170337,0.9741666239704614,39.3660213670519,60.24202325397527,35.38109385744612,little sunny,19.32046432445009,15,20.87600188692337,Evening,1
20-09-2022,1900-01-01 10:00:00,20.63090591044692,2.4322058400315174,35.178419040211914,53.70642772667474,34.209915651359374,little sunny,50.17860984052975,10,18.528008686462822,Morning,1
02-09-2022,1900-01-01 10:00:00,18.32368275846361,0.2358381443536836,29.147466371000995,47.1980859677003,77.04010576971005,cloudy,4.321423339481647,10,18.050619596699303,Morning,1
08-09-2022,1900-01-01 17:00:00,19.81658578647324,0.0826442941069046,35.109139639004255,47.54515352134821,87.69151756852096,rainy,1.637727743932001,17,12.436013882343955,Evening,1
04-09-2022,1900-01-01 12:00:00,17.926388461398968,0.013807545256272,37.84471314147728,49.90524651157856,86.98568351141695,rainy,0.2475194199622788,12,12.060533370101282,Afternoon,1
23-09-2022,1900-01-01 14:00:00,19.710305404540826,0.6435211528261432,33.045554313029456,54.021012714635226,38.26639104206597,little sunny,12.683998456485472,14,20.97545840160577,Afternoon,1
02-09-2022,1900-01-01 14:00:00,17.58361142748299,0.01,35.52406350661586,55.17767220994232,68.22848970450215,cloudy,0.1758361142748299,14,19.653608703326466,Afternoon,1
30-09-2022,1900-01-01 13:00:00,17.90111270439687,0.01,29.714340128772783,49.0289652744164,27.83603828055794,sunny,0.1790111270439686,13,19.314625145643618,Afternoon,1
03-09-2022,1900-01-01 15:00:00,18.50976044526937,0.0237345987628127,35.56312594169265,57.36016886507697,74.54571854270536,cloudy,0.4393217373642514,15,21.797042923384325,Evening,1
21-09-2022,1900-01-01 12:00:00,20.701812961679543,3.131847714976817,37.027208076417374,49.58707697569594,36.40044596777348,little sunny,64.83492561991353,12,12.55986889927857,Afternoon,-1
05-09-2022,1900-01-01 13:00:00,18.22463200769713,0.01,39.00853648394465,51.88358533085395,85.06065418139998,rainy,0.1822463200769713,13,12.875048846909294,Afternoon,1
08-09-2022,1900-01-01 15:00:00,18.55112553306946,0.1412212204541646,37.99818694059456,58.78061614974448,84.33208973423784,rainy,2.619812588578485,15,20.782429209149925,Evening,1
30-09-2022,1900-01-01 12:00:00,18.91944777410139,0.0613928306673015,29.188280571668564,47.054130622464776,27.598149012543185,sunny,1.1615184535142618,12,17.86585005079621,Afternoon,1
27-09-2022,1900-01-01 10:00:00,19.333965208376288,0.2622072161058536,35.07573254373781,47.24436860681335,27.536276638059096,sunny,5.069505193575776,10,12.16863606307554,Morning,1
24-09-2022,1900-01-01 16:00:00,19.95221669849709,0.0388648592122393,37.62151657276339,55.23369421131599,28.880108493229613,sunny,0.7754400929591808,16,17.612177638552602,Evening,1
19-09-2022,1900-01-01 11:00:00,19.478797094075727,0.1094619604478802,36.13047136893206,47.99209723135387,27.160449244403083,sunny,2.1321873170840018,11,11.86162586242181,Morning,1
15-09-2022,1900-01-01 14:00:00,17.739430318421448,0.1629433648362154,35.656971195250165,55.07080405669466,63.345282993044506,cloudy,2.890522466361167,14,19.413832861444497,Afternoon,1
06-09-2022,1900-01-01 16:00:00,19.982112328680365,0.1382373489809753,33.26933165497818,54.60257130149698,67.42751270772476,cloudy,2.762274235356837,16,21.3332396465188,Evening,1
19-09-2022,1900-01-01 15:00:00,18.616341224502044,0.01,39.23143269591794,60.66176312489224,22.696843896409558,sunny,0.1861634122450204,15,21.4303304289743,Evening,1
03-09-2022,1900-01-01 10:00:00,18.35767017113303,0.3619048973979616,29.029373393165123,47.81006729191497,61.65053679362677,cloudy,6.64373073974952,10,18.78069389874985,Morning,1
05-09-2022,1900-01-01 13:00:00,17.981319238411846,0.01,38.33525886577439,51.057812911856736,83.71448299120595,rainy,0.1798131923841184,13,12.722554046082344,Afternoon,1
08-09-2022,1900-01-01 11:00:00,18.68087748119513,0.2418649883745627,35.69962764486731,48.87989218934686,85.70990121294003,rainy,4.51825021481589,11,13.180264544479549,Morning,1
04-09-2022,1900-01-01 10:00:00,18.26412655320186,0.252292273345201,33.38591586236925,46.62464315748549,85.31965656828385,rainy,4.6078980087717465,10,13.238727295116234,Morning,1
02-09-2022,1900-01-01 10:00:00,18.22720979080925,0.3062584675446825,29.303122019579263,47.22697989910117,71.86830953221505,cloudy,5.582237338148675,10,17.9238578795219,Morning,1
17-09-2022,1900-01-01 12:00:00,20.646364551601938,2.912966868993265,37.61520950378394,48.83930065445291,35.94804756389119,little sunny,60.14217590397343,12,11.224091150668976,Afternoon,1
20-09-2022,1900-01-01 12:00:00,20.544361145218904,2.9416826882897844,28.9075603687869,46.65309051841941,36.11871800287802,little sunny,60.43499152286374,12,17.74553014963251,Afternoon,-1
25-09-2022,1900-01-01 10:00:00,19.078657921612415,0.1670378669773089,34.861698742047665,46.67417878355061,25.492130357407625,sunny,3.1868583240158763,10,11.812480041502944,Morning,1
12-09-2022,1900-01-01 12:00:00,17.92116131134954,0.1616366554310764,37.27429881054087,49.41792869339878,86.87751768917373,rainy,2.896716575807344,12,12.143629882857908,Afternoon,1
12-09-2022,1900-01-01 14:00:00,17.74187062321427,0.1194250920415907,39.003648805613565,56.63069154362845,91.18110074412807,rainy,2.11882453216736,14,17.627042738014886,Afternoon,1
11-09-2022,1900-01-01 11:00:00,18.41885010186682,0.1400626657812989,30.57639228249788,47.74768368234717,64.12047114763166,cloudy,2.579793245893616,11,17.171291399849295,Morning,1
17-09-2022,1900-01-01 10:00:00,20.40248553144604,2.312196708084822,33.43126386535121,46.352753353798455,37.567176161748655,little sunny,47.17455988255774,10,12.921489488447245,Morning,1
16-09-2022,1900-01-01 11:00:00,20.628664201475868,2.7385221682593515,35.40975335671325,47.996273539920665,37.40406889581855,little sunny,56.49205421731976,11,12.586520183207412,Morning,1
11-09-2022,1900-01-01 16:00:00,19.81933372390995,0.0904365402111786,33.33379591125635,54.9340686284057,67.14554824340829,cloudy,1.7923919712811514,16,21.600272717149352,Evening,1
24-09-2022,1900-01-01 13:00:00,17.916755693253403,0.01,39.22130518376825,51.56778889135553,22.815548660163916,sunny,0.179167556932534,13,12.346483707587277,Afternoon,1
25-09-2022,1900-01-01 17:00:00,19.851539567129315,0.01,35.625953563114685,47.463672267529766,27.974044930045448,sunny,0.1985153956712931,17,11.837718704415082,Evening,1
22-09-2022,1900-01-01 14:00:00,19.65318649140186,0.6280551835672343,38.53654012604027,57.33061715695926,36.72750867826398,little sunny,12.343285649538489,14,18.79407703091899,Afternoon,1
21-09-2022,1900-01-01 11:00:00,20.64157289509603,2.605351508186106,35.48136653424648,47.91079061303019,35.382490918644656,little sunny,53.778553073571885,11,12.429424078783711,Morning,1
19-09-2022,1900-01-01 11:00:00,19.48444203500583,0.129302467081632,35.73199200143423,47.3561599322651,25.773717322548748,sunny,2.519386424835309,11,11.624167930830872,Morning,1
10-09-2022,1900-01-01 11:00:00,18.55099808365352,0.2522343520852788,29.4691023632385,48.03582733638054,63.031320364581646,cloudy,4.679198982165595,11,18.566724973142044,Morning,1
28-09-2022,1900-01-01 11:00:00,19.32570852262605,0.1217990640218787,36.67341899407439,48.07388279458336,23.177388581312226,sunny,2.3538532096154983,11,11.400463800508966,Morning,1
17-09-2022,1900-01-01 10:00:00,20.643018699984378,2.3158214811828923,33.323985028796514,46.61914351291284,34.57557667762512,little sunny,47.805546141883966,10,13.295158484116328,Morning,1
19-09-2022,1900-01-01 14:00:00,18.845331739570383,0.0561770571532891,39.74341696859026,57.54137124638939,31.672459502882333,sunny,1.0586752782065405,14,17.79795427779913,Afternoon,1
13-09-2022,1900-01-01 16:00:00,19.8355134872293,0.01,35.77207061407632,55.72218857758756,83.91825638764566,rainy,0.198355134872293,16,19.95011796351124,Evening,1
30-09-2022,1900-01-01 16:00:00,19.906333673764472,0.01,35.048527601399165,47.31327779851634,24.71434116473857,sunny,0.1990633367376447,16,12.264750197117174,Evening,1
21-09-2022,1900-01-01 16:00:00,20.493901992289636,1.1799610452413514,36.44261062240376,58.49363923599893,36.419007599332375,little sunny,24.182006015895887,16,22.05102861359517,Evening,1
18-09-2022,1900-01-01 15:00:00,19.898884391424737,0.9951387992561208,39.27232268330135,60.41984133854406,40.7730372387354,little sunny,19.802151919818776,15,21.147518655242717,Evening,1
09-09-2022,1900-01-01 14:00:00,17.819409485509603,0.117729833975549,39.13920324588724,56.71730160878087,87.0256474585046,rainy,2.0978761202713687,14,17.578098362893634,Afternoon,1
23-09-2022,1900-01-01 16:00:00,20.54887462278167,1.0317202645419938,35.45691117887522,46.97870465624607,36.10232942038281,little sunny,21.20069036185657,16,11.521793477370856,Evening,1
16-09-2022,1900-01-01 15:00:00,20.028238936846527,1.2031160910073164,39.34602375585615,60.01171239188125,33.90894013258043,little sunny,24.096296539459324,15,20.665688636025106,Evening,1
16-09-2022,1900-01-01 14:00:00,19.785242507858424,0.7928643572085876,39.49501159827531,57.41638055730121,33.89423875156276,little sunny,15.687013583209191,14,17.921368959025898,Afternoon,1
04-09-2022,1900-01-01 15:00:00,18.54961809353207,0.01,38.06246421971807,58.0384776946262,89.70367041221701,rainy,0.1854961809353207,15,19.97601347490813,Evening,1
19-09-2022,1900-01-01 13:00:00,18.055215975356493,0.01,39.52097934492632,51.23056499553618,32.45227478225969,sunny,0.1805521597535649,13,11.70958565060986,Afternoon,1
03-09-2022,1900-01-01 14:00:00,17.645688123467174,0.0544680658118556,35.40063723176742,54.59571494254045,64.83206783003841,cloudy,0.96112650200449,14,19.195077710773035,Afternoon,1
29-09-2022,1900-01-01 14:00:00,18.699806139613823,0.033182921499335,33.48295080725695,54.24559414255592,25.01453789998961,sunny,0.6205141991835887,14,20.76264333529897,Afternoon,1
16-09-2022,1900-01-01 14:00:00,19.740086409642327,0.6468270674731845,38.71299594212061,57.04889063927097,30.928815135148632,little sunny,12.76842220401621,14,18.33589469715036,Afternoon,1
14-09-2022,1900-01-01 11:00:00,18.596633865571366,0.073424578184163,29.61056633969481,48.6476441210361,67.66984283201026,cloudy,1.3654499972248983,11,19.03707778134129,Morning,1
08-09-2022,1900-01-01 17:00:00,19.979557288923363,0.0359529645679695,35.14315363935585,47.27550349295068,85.0855335266731,rainy,0.7183243152923792,17,12.132349853594825,Evening,1
11-09-2022,1900-01-01 17:00:00,19.84127889027195,0.01,33.34188124725102,48.2049796173873,72.89421774530503,cloudy,0.1984127889027195,17,14.863098370136283,Evening,1
02-09-2022,1900-01-01 17:00:00,19.83075892762988,0.0412883994320618,33.3421138761076,48.073769160606886,65.58014029048576,cloudy,0.8187802956449097,17,14.73165528449929,Evening,1
13-09-2022,1900-01-01 14:00:00,17.726077168149658,0.01,38.75406787548734,56.84304860194111,86.88789368214175,rainy,0.1772607716814966,14,18.088980726453777,Afternoon,1
23-09-2022,1900-01-01 12:00:00,20.72950052870297,3.0721919398173894,28.85851676388144,47.632391827435605,35.04726029323534,little sunny,63.68500444072159,12,18.77387506355417,Afternoon,-1
30-09-2022,1900-01-01 13:00:00,17.99176714890159,0.01,29.297738559522475,48.20409563788115,23.175872597957405,sunny,0.1799176714890159,13,18.90635707835868,Afternoon,1
22-09-2022,1900-01-01 10:00:00,20.618440370546494,2.253589027200971,34.16370592448048,46.67160857670832,31.85119442862525,little sunny,46.46549097706112,10,12.50790265222784,Morning,1
27-09-2022,1900-01-01 17:00:00,19.981214158633957,0.01,35.54228672277443,47.28416467917706,23.460180710982044,sunny,0.1998121415863395,17,11.741877956402632,Evening,1
17-09-2022,1900-01-01 11:00:00,20.442212508265523,2.726115131253924,35.3872545048912,48.19823307052929,33.6178683736598,little sunny,55.72782483509087,11,12.810978565638097,Morning,1
15-09-2022,1900-01-01 13:00:00,17.918307334021907,0.1184616246962844,36.54684902370337,55.70758764934018,70.59992445294174,cloudy,2.122631798595585,13,19.160738625636803,Afternoon,1
16-09-2022,1900-01-01 13:00:00,19.88821144573212,2.1186779056984397,38.04439039891536,51.59479634508407,37.81084657431981,little sunny,42.13671417393146,13,13.550405946168716,Afternoon,1
16-09-2022,1900-01-01 16:00:00,20.55880545611293,1.1132339818562862,34.83089469057441,55.90039216641191,31.89100404827982,little sunny,22.88676086011734,16,21.0694974758375,Evening,1
16-09-2022,1900-01-01 10:00:00,20.539201534359087,2.4423164687574617,33.016397415868795,47.0982360585375,37.96056280404736,little sunny,50.163230162493726,10,14.081838642668709,Morning,1
08-09-2022,1900-01-01 14:00:00,17.710394548536843,0.01,38.87892988775772,56.26598983991708,82.36927507613429,rainy,0.1771039454853684,14,17.387059952159362,Afternoon,1
12-09-2022,1900-01-01 17:00:00,19.983848192895,0.01,35.51458482634658,46.91512726854327,87.44310509928236,rainy,0.1998384819289499,17,11.400542442196697,Evening,1
26-09-2022,1900-01-01 10:00:00,20.482845349679696,2.4343009551410595,34.38858756732076,54.18723814930479,34.12431631625218,sunny,49.86140999873189,10,19.798650581984027,Morning,1
15-09-2022,1900-01-01 10:00:00,17.94440748848527,0.1695319358505607,28.71720786690172,47.75751322427985,59.80081044556749,cloudy,3.0421501392142054,10,19.040305357378127,Morning,1
21-09-2022,1900-01-01 10:00:00,20.583131207226728,2.296903665872964,34.24703680023604,46.697572058302725,38.63377698280734,little sunny,47.277469525023285,10,12.450535258066688,Morning,1
11-09-2022,1900-01-01 16:00:00,19.95743687116493,0.01,33.13685024962614,54.35583102676007,62.28907889511188,cloudy,0.1995743687116493,16,21.21898077713392,Evening,1
14-09-2022,1900-01-01 17:00:00,19.99056190405952,0.01,33.002406366099535,48.20027153554611,66.36014626300184,cloudy,0.1999056190405952,17,15.197865169446573,Evening,1
01-09-2022,1900-01-01 11:00:00,18.432658934594816,0.2217800264034811,35.337887036950285,48.942817148861074,85.68846017895012,rainy,4.087995585200802,11,13.60493011191079,Morning,1
30-09-2022,1900-01-01 10:00:00,19.31808062333883,0.1856339356180802,34.79141813131277,54.88627269332303,26.761988948809822,sunny,3.5860913346977634,10,20.094854562010266,Morning,1
14-09-2022,1900-01-01 13:00:00,18.08802553310358,0.01,36.11169599560629,54.4671423675989,77.18137237437534,cloudy,0.1808802553310358,13,18.355446371992613,Afternoon,1
20-09-2022,1900-01-01 12:00:00,20.83430874171697,2.956617819525249,29.191671463711963,47.238218140888605,39.67046495236733,little sunny,61.599088483251066,12,18.046546677176643,Afternoon,-1
25-09-2022,1900-01-01 11:00:00,19.42489932004026,0.1903614816767304,36.15217296093358,47.948923345242655,23.86416335790148,sunny,3.697752615984177,11,11.796750384309078,Morning,1
22-09-2022,1900-01-01 12:00:00,20.74770185826888,3.028270328997347,36.49000228688326,48.78856576879048,34.102215121945605,little sunny,62.82964993227877,12,12.298563481907223,Afternoon,-1
22-09-2022,1900-01-01 16:00:00,20.486662207688703,1.326086697976744,36.04041901424784,58.67414092581663,40.56318833826034,little sunny,27.167090239558867,16,22.63372191156879,Evening,1
04-09-2022,1900-01-01 15:00:00,18.56094684501783,0.01,37.989606930593695,58.73171748138336,84.11808029755011,rainy,0.1856094684501783,15,20.74211055078966,Evening,1
19-09-2022,1900-01-01 12:00:00,18.969496251312854,0.01,38.50220243314579,49.63695373818755,24.44575591255728,sunny,0.1896949625131286,12,11.13475130504176,Afternoon,1
01-09-2022,1900-01-01 17:00:00,19.91523289678562,0.029386347466305,35.35938900349366,47.319836456513,88.78573806309173,rainy,0.5852359537773307,17,11.960447453019334,Evening,1
26-09-2022,1900-01-01 17:00:00,18.734760427354047,1.162857402663126,33.11077601328635,48.51427989407826,37.84479115403119,sunny,21.785854850068844,17,15.40350388079191,Evening,1
01-09-2022,1900-01-01 11:00:00,18.42425306842229,0.0354975444838523,35.08998146493039,48.79346647495054,86.74446882821948,rainy,0.6540157428780742,11,13.703485010020152,Morning,1
04-09-2022,1900-01-01 10:00:00,18.233516864791405,0.0325633577115798,33.60110880586876,46.92230256870202,84.25187574325527,rainy,0.5937445320083262,10,13.32119376283326,Morning,1
13-09-2022,1900-01-01 16:00:00,19.963010507266493,0.095275211477868,35.64318327979278,54.88873036432484,87.61629372078615,rainy,1.9019800478147173,16,19.245547084532056,Evening,1
25-09-2022,1900-01-01 14:00:00,18.72381130232717,0.0349306391056966,39.80955628485175,57.23001794088392,19.59499600699652,sunny,0.654034695284755,14,17.420461656032174,Afternoon,1
22-09-2022,1900-01-01 15:00:00,19.84773011871721,1.1051889263260708,39.42842842939327,61.17844182225616,32.61523348271523,little sunny,21.935491539914693,15,21.750013392862883,Evening,1
10-09-2022,1900-01-01 11:00:00,18.450901163697083,0.2095531494684414,29.71475401703543,48.77673772221118,67.42776737127419,cloudy,3.866444449383655,11,19.061983705175752,Morning,1
08-09-2022,1900-01-01 11:00:00,18.547119682102142,0.289676879110215,35.31349421809298,47.93864120439386,84.93829519783152,rainy,5.372671745994992,11,12.625146986300884,Morning,1
