DATE,TIME,VOLTAGE,CURRENT,AMBIENT,TARGET,HUMIDITY,SEASON,Power,Hour,TempDiff,TimePeriod
06-09-2022,1900-01-01 15:00:00,18.44501684647619,0.01,35.57422397709968,57.06130635548994,65.91564782231819,cloudy,0.1844501684647619,15,21.487082378390262,Evening
29-09-2022,1900-01-01 14:00:00,18.672591139493132,0.07227627713226664,33.500791222213344,54.21264399054695,26.47439970365496,sunny,1.3495853719755122,14,20.711852768333607,Afternoon
19-09-2022,1900-01-01 12:00:00,18.71029809637595,0.12158502776245281,38.36598287396523,49.86753580757583,26.696451320490183,sunny,2.274892113491638,12,11.501552933610597,Afternoon
26-09-2022,1900-01-01 13:00:00,19.843487424674503,2.4713164506893395,29.696062822961956,48.638496571978244,35.390817978187215,sunny,49.039536911645136,13,18.94243374901629,Afternoon
18-09-2022,1900-01-01 15:00:00,19.92479006596495,1.079808514267651,39.33390023790715,59.90084359145696,34.34122599113863,little sunny,21.514957958224464,15,20.56694335354981,Evening
01-09-2022,1900-01-01 15:00:00,18.36080404951889,0.01,38.55963195653969,59.794065252684526,85.90649678086663,rainy,0.18360804049518892,15,21.234433296144836,Evening
21-09-2022,1900-01-01 12:00:00,20.747437480543994,2.9388290447988212,36.103040017513294,49.16368935688919,36.46941369253593,little sunny,60.97317187297037,12,13.0606493393759,Afternoon
17-09-2022,1900-01-01 16:00:00,20.52150984510006,1.3014335291031978,35.26699701845499,54.912585538158325,37.99885896141759,little sunny,26.707380980234586,16,19.645588519703338,Evening
17-09-2022,1900-01-01 12:00:00,20.558476052043087,2.8955357017053003,37.36926377952993,49.327063862275274,30.725046558025426,little sunny,59.52780138134419,12,11.957800082745344,Afternoon
27-09-2022,1900-01-01 12:00:00,19.016086934867683,0.08467474538170199,38.53156908899852,49.68809314968525,27.914484811794264,sunny,1.6101823193662308,12,11.156524060686728,Afternoon
05-09-2022,1900-01-01 12:00:00,17.944711293733803,0.06925315098249003,36.999616737991666,50.3516790902088,80.61472014742701,rainy,1.2427278005621412,12,13.352062352217132,Afternoon
15-09-2022,1900-01-01 11:00:00,18.638201819137535,0.1662378277516205,29.819449119149965,47.91485619152276,62.66113058646301,cloudy,3.0983741836097254,11,18.095407072372794,Morning
11-09-2022,1900-01-01 12:00:00,17.923504269768447,0.06610912547252518,34.52846871528666,54.14751760235083,76.50058026707174,cloudy,1.184907192677463,12,19.619048887064174,Afternoon
02-09-2022,1900-01-01 13:00:00,17.93829271239172,0.01,35.10250376579774,55.32549795562887,62.313139852790904,cloudy,0.1793829271239172,13,20.222994189831127,Afternoon
04-09-2022,1900-01-01 16:00:00,19.873747117287586,0.06693153783585266,35.31103998614281,55.80947309815088,84.15367879838321,rainy,1.330180457120902,16,20.498433112008072,Evening
02-09-2022,1900-01-01 14:00:00,17.609454600441378,0.01,35.535158739090456,54.39591631330594,62.418633547265664,cloudy,0.1760945460044138,14,18.860757574215484,Afternoon
29-09-2022,1900-01-01 10:00:00,19.287551734858038,0.18245643706648423,34.645020592545976,54.38739236301512,25.549382303083505,sunny,3.5191379692776845,10,19.74237177046914,Morning
03-09-2022,1900-01-01 10:00:00,18.326732431032056,0.2374989734479464,29.56740315660231,47.50550428102542,67.44448164056041,cloudy,4.3525801390253,10,17.938101124423113,Morning
18-09-2022,1900-01-01 13:00:00,20.0033591603813,2.0931462576461466,37.1179537516052,51.99391339356996,35.43226490301901,little sunny,41.869956366903885,13,14.875959641964762,Afternoon
10-09-2022,1900-01-01 14:00:00,17.651653151178547,0.01,35.480713245682466,54.35634437414376,67.72493377807477,cloudy,0.17651653151178548,14,18.875631128461293,Afternoon
10-09-2022,1900-01-01 11:00:00,18.320843914650656,0.04649013418579895,29.557323831126553,48.21118257573935,65.0266383764655,cloudy,0.851738491989187,11,18.653858744612798,Morning
21-09-2022,1900-01-01 12:00:00,20.894770219895733,3.002127033483604,36.359819322461476,49.51752156082607,36.21254400229072,little sunny,62.72875453557713,12,13.157702238364593,Afternoon
30-09-2022,1900-01-01 17:00:00,20.065802428431066,0.19232495016330278,32.99325264274601,47.98213222019136,26.697144940880445,sunny,3.859154452034685,17,14.988879577445353,Evening
13-09-2022,1900-01-01 15:00:00,18.436411611253998,0.01,38.21092710340909,58.21862798409399,88.88318747520223,rainy,0.18436411611253997,15,20.0077008806849,Evening
27-09-2022,1900-01-01 10:00:00,19.253175053613585,0.21350032880462477,34.77296183258499,46.554780460936556,26.082596360882565,sunny,4.110559204479499,10,11.781818628351566,Morning
28-09-2022,1900-01-01 12:00:00,18.867153452998576,0.1827407327920836,38.53705728834507,49.80903960453125,27.481403438696397,sunny,3.4477974477016504,12,11.271982316186183,Afternoon
12-09-2022,1900-01-01 17:00:00,19.98766293217286,0.04031883415536776,35.988887511588786,46.925295196228895,85.44184020648098,rainy,0.8058792669156691,17,10.936407684640109,Evening
14-09-2022,1900-01-01 11:00:00,18.4076371008293,0.06289638385686488,29.392737055906338,48.132305709322054,66.15896033240705,cloudy,1.1577738089916272,11,18.739568653415716,Morning
25-09-2022,1900-01-01 11:00:00,19.34136514132364,0.1091439158471018,36.3141066107876,48.22560642562063,27.998261010822436,sunny,2.1109923293526953,11,11.911499814833036,Morning
03-09-2022,1900-01-01 11:00:00,18.541625693529785,0.09854925555022184,29.804774978348682,47.98381444517815,60.523017966217424,cloudy,1.827263408788226,11,18.179039466829465,Morning
17-09-2022,1900-01-01 17:00:00,18.614322631850268,1.2321910083085268,35.38490248932208,46.743161069381316,33.62786328838513,little sunny,22.936400972719813,17,11.358258580059235,Evening
05-09-2022,1900-01-01 13:00:00,18.043586157862478,0.01,38.6372584828466,50.97450360961769,85.78132176537348,rainy,0.1804358615786248,13,12.337245126771094,Afternoon
12-09-2022,1900-01-01 14:00:00,17.84698576093505,0.01,38.58851686081719,56.539283260695676,83.41007406459038,rainy,0.1784698576093505,14,17.95076639987849,Afternoon
02-09-2022,1900-01-01 14:00:00,17.64041664398174,0.04973137650328399,35.27841641629397,55.229515641641704,68.61508798486999,cloudy,0.8772822017966534,14,19.951099225347733,Afternoon
01-09-2022,1900-01-01 12:00:00,17.967681300613492,0.10893455116072326,36.971285586106035,49.074868430654384,89.72589627659238,rainy,1.9573012978812512,12,12.103582844548349,Afternoon
05-09-2022,1900-01-01 13:00:00,17.891157606495014,0.01,38.89883660073394,50.94109156823005,87.60673333557465,rainy,0.17891157606495015,13,12.042254967496113,Afternoon
07-09-2022,1900-01-01 13:00:00,18.04757445066314,0.01,38.144483637853774,51.47892246258467,88.35848242105025,rainy,0.18047574450663142,13,13.334438824730896,Afternoon
25-09-2022,1900-01-01 13:00:00,18.060507706691627,0.01,39.9732634290938,50.63944305600071,23.757688635810567,sunny,0.18060507706691628,13,10.66617962690691,Afternoon
03-09-2022,1900-01-01 12:00:00,17.758630293239438,0.15904225177290376,35.20284008393303,54.6943950395881,68.16295457391917,cloudy,2.8243725502393024,12,19.49155495565507,Afternoon
15-09-2022,1900-01-01 12:00:00,17.80018323348481,0.01,34.88068367795607,53.50676170712235,72.71124712327725,cloudy,0.1780018323348481,12,18.62607802916628,Afternoon
07-09-2022,1900-01-01 13:00:00,17.96631549911338,0.06541331414940177,38.93756421072176,51.083921719684135,86.70086457760075,rainy,1.1752362398507696,13,12.146357508962375,Afternoon
25-09-2022,1900-01-01 12:00:00,18.87929983262593,0.01,38.8096744031296,49.49621141332666,24.010592370051878,sunny,0.1887929983262593,12,10.686537010197064,Afternoon
30-09-2022,1900-01-01 15:00:00,18.672883561179898,0.11194055757027872,35.30164346030897,55.36886130414428,22.47931951178143,sunny,2.0902529972833697,15,20.06721784383531,Evening
10-09-2022,1900-01-01 12:00:00,17.896999257559013,0.11912387528683464,34.51058072310073,53.71155421114805,73.5046533825345,cloudy,2.1319599075660323,12,19.200973488047318,Afternoon
28-09-2022,1900-01-01 14:00:00,18.69167369460994,0.09159927242707307,39.488499300640804,56.166389773761566,22.817582950908356,sunny,1.712143710870531,14,16.677890473120762,Afternoon
19-09-2022,1900-01-01 16:00:00,19.798387707246825,0.034445401617711896,37.155322649971374,55.546459520918106,25.52543423161173,sunny,0.6819634159592871,16,18.39113687094673,Evening
24-09-2022,1900-01-01 10:00:00,19.336186535576203,0.01,35.02164243417939,46.56769582536262,23.603661179641435,sunny,0.19336186535576205,10,11.546053391183229,Morning
28-09-2022,1900-01-01 14:00:00,18.862580739836304,0.03201759726419462,39.71255835444394,56.72398218302607,26.93421247086681,sunny,0.603934513491433,14,17.011423828582124,Afternoon
15-09-2022,1900-01-01 13:00:00,18.062168112215073,0.2346330165428933,36.219968758314124,55.578983836907945,76.65937469358227,cloudy,4.237980989473879,13,19.35901507859382,Afternoon
12-09-2022,1900-01-01 10:00:00,18.138564815714616,0.1983538140176861,33.06525230959775,46.40036440709732,84.85054806249347,rainy,3.5978535120040016,10,13.335112097499568,Morning
10-09-2022,1900-01-01 10:00:00,18.22422888101891,0.35339400729780235,28.77213677232323,48.218772997098945,62.95913524980931,cloudy,6.440333274175617,10,19.446636224775716,Morning
05-09-2022,1900-01-01 14:00:00,17.735975934369105,0.04789609682563688,38.778284080493556,57.001811343769255,87.31198835747017,rainy,0.8494840206497081,14,18.2235272632757,Afternoon
30-09-2022,1900-01-01 15:00:00,18.478520160874428,0.17294969250749198,35.37829490009499,55.76230501476476,23.519834045632713,sunny,3.1958543798167236,15,20.38401011466977,Evening
24-09-2022,1900-01-01 14:00:00,18.660938365054832,0.0890723645018848,40.29050387359674,57.02321999899567,23.142307441462783,sunny,1.6621739039993702,14,16.73271612539893,Afternoon
17-09-2022,1900-01-01 16:00:00,20.505445331007035,1.2089020848900347,35.55357249644177,54.91385502081248,36.35952217763644,little sunny,24.789075612253033,16,19.36028252437071,Evening
03-09-2022,1900-01-01 11:00:00,18.512541736360316,0.121266846541931,29.55866916879027,48.601349823828414,65.14644534301405,cloudy,2.244957557844299,11,19.042680655038144,Morning
11-09-2022,1900-01-01 17:00:00,19.908524063374955,0.01,33.32749980241571,47.361904549861784,67.39491204557676,cloudy,0.19908524063374955,17,14.034404747446075,Evening
26-09-2022,1900-01-01 14:00:00,19.475594922031682,2.200346855401457,33.112444728887155,53.66398345113183,35.18315275357373,sunny,42.853064043764995,14,20.551538722244672,Afternoon
11-09-2022,1900-01-01 16:00:00,19.814406174308537,0.10808721786758543,33.88667196357673,53.2668449153251,62.969675262934366,cloudy,2.1416840370793166,16,19.38017295174837,Evening
18-09-2022,1900-01-01 10:00:00,20.604344239278678,2.383273886947314,34.433823869172436,46.3996487978322,35.975561409287174,little sunny,49.10579558314619,10,11.965824928659764,Morning
27-09-2022,1900-01-01 14:00:00,18.74416620365886,0.017287196716811008,39.84957454273814,57.066130105613894,26.13338319329182,sunny,0.3240340884552513,14,17.216555562875755,Afternoon
11-09-2022,1900-01-01 13:00:00,18.074622661051297,0.01,34.76400103531456,54.35887546791744,73.54789630347803,cloudy,0.18074622661051298,13,19.594874432602886,Afternoon
05-09-2022,1900-01-01 15:00:00,18.65908648239464,0.01,38.016027204197385,58.11588280457561,87.38664468815551,rainy,0.18659086482394638,15,20.099855600378227,Evening
21-09-2022,1900-01-01 13:00:00,19.809101358824584,1.962795440068435,37.08619700262583,51.29690756274563,35.08969044790483,little sunny,38.881213818954336,13,14.2107105601198,Afternoon
14-09-2022,1900-01-01 17:00:00,19.894923031335857,0.01,32.96211206093758,47.832479999675215,67.25502938610524,cloudy,0.19894923031335857,17,14.870367938737637,Evening
30-09-2022,1900-01-01 15:00:00,18.498317525008144,0.038770209724889516,35.38690255718589,55.325744084893174,25.538693470013325,sunny,0.7171836500021649,15,19.938841527707282,Evening
09-09-2022,1900-01-01 13:00:00,17.89036524853598,0.01,38.26140949704309,51.41357069230268,85.85687516179915,rainy,0.17890365248535978,13,13.152161195259588,Afternoon
10-09-2022,1900-01-01 16:00:00,19.828810535786914,0.01,33.17113544580622,53.87007428795778,64.00885957070692,cloudy,0.19828810535786914,16,20.698938842151556,Evening
03-09-2022,1900-01-01 10:00:00,18.245551579388913,0.13997579330420057,29.284965060051434,47.47147970482789,67.28928005810099,cloudy,2.5539355565976725,10,18.18651464477646,Morning
02-09-2022,1900-01-01 16:00:00,19.969880368756098,0.04883681316827734,32.826116168505294,53.91027289953385,64.8417425336045,cloudy,0.9752653165617909,16,21.084156731028557,Evening
18-09-2022,1900-01-01 15:00:00,19.964159124560844,0.980381548183249,38.877129549834905,60.114275663837546,33.02686031669346,little sunny,19.572493230713697,15,21.23714611400264,Evening
29-09-2022,1900-01-01 15:00:00,18.541551539831527,0.01,35.47096036956292,54.469847746237235,24.629159144894242,sunny,0.18541551539831527,15,18.99888737667432,Evening
02-09-2022,1900-01-01 15:00:00,18.526735119269727,0.023818264253244688,34.93916227347404,54.62986938496763,66.39198029056081,cloudy,0.4412746728206351,15,19.690707111493587,Evening
14-09-2022,1900-01-01 10:00:00,18.26948980209775,0.1344689159539404,29.03756429368897,47.821633342496156,65.77172066414315,cloudy,2.4566784887196533,10,18.784069048807186,Morning
08-09-2022,1900-01-01 12:00:00,17.778363492566264,0.01,37.847480713536,49.003529888417134,87.02779701958012,rainy,0.17778363492566265,12,11.156049174881133,Afternoon
08-09-2022,1900-01-01 12:00:00,17.795447619569657,0.05531682530253285,37.5485501016286,49.16306600328778,86.46752694752112,rainy,0.9843876671521088,12,11.614515901659182,Afternoon
30-09-2022,1900-01-01 10:00:00,19.342632101039364,0.19023930656186494,35.56715168510487,54.38012591034521,22.606616452806254,sunny,3.679728917982997,10,18.81297422524034,Morning
02-09-2022,1900-01-01 13:00:00,17.91239287722979,0.0543317653502161,34.55551202716512,54.64060594465642,66.48690906598056,cloudy,0.9732119266665313,13,20.0850939174913,Afternoon
06-09-2022,1900-01-01 12:00:00,18.015646431842914,0.0810000973385411,34.50475968975258,53.7296374853164,73.46051282650329,cloudy,1.4592691145960168,12,19.22487779556382,Afternoon
12-09-2022,1900-01-01 10:00:00,18.29677983864886,0.16247621554140912,32.585749689584176,47.01245881128878,86.93016585765713,rainy,2.972791544778021,10,14.426709121704604,Morning
28-09-2022,1900-01-01 11:00:00,19.470625739503202,0.01,36.32086911607143,48.015128148951185,25.04133773272135,sunny,0.19470625739503203,11,11.694259032879756,Morning
05-09-2022,1900-01-01 11:00:00,18.66109160333654,0.17239428738773735,35.5772972239175,48.25711021930953,85.99771587721025,rainy,3.217065588834492,11,12.679812995392034,Morning
12-09-2022,1900-01-01 14:00:00,17.69452711118501,0.01,38.477857036071484,57.255146847284976,87.80110510725683,rainy,0.1769452711118501,14,18.777289811213492,Afternoon
28-09-2022,1900-01-01 17:00:00,20.10810322525326,0.08037361823687726,36.20784166307743,46.41766288361681,24.37673763423197,sunny,1.6161610120942258,17,10.209821220539382,Evening
14-09-2022,1900-01-01 10:00:00,18.404516467839883,0.2936651074545259,28.77241699164197,47.13155842114038,64.18120487811034,cloudy,5.404764306176791,10,18.359141429498415,Morning
03-09-2022,1900-01-01 13:00:00,18.14383552358646,0.01,35.325746047924646,54.78509064322336,61.46034800524641,cloudy,0.1814383552358646,13,19.459344595298717,Afternoon
15-09-2022,1900-01-01 17:00:00,19.904040697771585,0.023359494410611404,33.28964730682975,47.373117127358654,62.96550542592883,cloudy,0.46494832742817727,17,14.083469820528904,Evening
07-09-2022,1900-01-01 15:00:00,18.53855395315481,0.09906285525599191,38.87873995058591,60.62834845636723,82.33204587084856,rainy,1.8364820869167717,15,21.749608505781318,Evening
06-09-2022,1900-01-01 10:00:00,18.16537905641601,0.08780122411854956,29.236955809471716,47.037542253204656,66.85391290427714,cloudy,1.5949425177307885,10,17.80058644373294,Morning
24-09-2022,1900-01-01 15:00:00,18.614456435073727,0.01,39.22386901787016,59.99361415248034,26.433052674208042,sunny,0.18614456435073728,15,20.769745134610183,Evening
01-09-2022,1900-01-01 12:00:00,17.812654483524433,0.11845504886457774,37.87757893166474,50.23147251744381,87.77421673253664,rainy,2.1099988572537263,12,12.353893585779069,Afternoon
28-09-2022,1900-01-01 15:00:00,18.530946412956684,0.01,38.95432684378702,60.414275290365815,22.140753887600297,sunny,0.18530946412956684,15,21.459948446578792,Evening
11-09-2022,1900-01-01 12:00:00,17.83549878615049,0.17678213658771996,34.72337678624348,53.5856487847467,71.49075920138047,cloudy,3.1529975825233696,12,18.862271998503225,Afternoon
14-09-2022,1900-01-01 15:00:00,18.62416472779609,0.03123533675766664,35.29181575913958,55.6034223162583,65.48178002595311,cloudy,0.5817320571029677,15,20.311606557118722,Evening
15-09-2022,1900-01-01 15:00:00,18.46924080437247,0.09479096376848932,34.852519436488336,54.34544938991262,70.06693176647003,cloudy,1.7507171359187752,15,19.492929953424287,Evening
07-09-2022,1900-01-01 17:00:00,19.89038026012172,0.10611531996464511,35.1421688628836,47.382640017095355,85.84717531466067,rainy,2.1106740655212772,17,12.240471154211754,Evening
06-09-2022,1900-01-01 13:00:00,17.961394895649313,0.028560230901423796,34.989748757585,55.6108307502271,66.10764668719008,cloudy,0.5129815855313992,13,20.621081992642104,Afternoon
23-09-2022,1900-01-01 16:00:00,20.40839792255091,1.2373471796676792,35.447873866904644,47.09215140142858,35.26771463888695,little sunny,25.252273611004092,16,11.644277534523937,Evening
04-09-2022,1900-01-01 14:00:00,17.66071729612591,0.01,38.885354774896975,56.487898584660144,89.68742317400594,rainy,0.1766071729612591,14,17.60254380976317,Afternoon
19-09-2022,1900-01-01 13:00:00,18.029625717183077,0.01,39.209689342235265,50.9079168831322,23.898310731164838,sunny,0.18029625717183076,13,11.698227540896937,Afternoon
28-09-2022,1900-01-01 11:00:00,19.525799819493983,0.24495860052021312,36.34690574584914,48.16537173662173,29.765536289025768,sunny,4.7830125978210765,11,11.818465990772587,Morning
30-09-2022,1900-01-01 11:00:00,19.400352013499848,0.19140952257791627,34.928462240725814,55.1312291721407,27.616999248652842,sunny,3.7134121167475227,11,20.202766931414885,Morning
01-09-2022,1900-01-01 10:00:00,18.407100784215018,0.23451610056341807,32.92405419278552,46.49263837546526,87.24511829935759,rainy,4.316761498591941,10,13.568584182679743,Morning
02-09-2022,1900-01-01 16:00:00,19.9726870152948,0.01,33.18705584021328,53.14959203064851,70.59255054702172,cloudy,0.199726870152948,16,19.96253619043523,Evening
16-09-2022,1900-01-01 12:00:00,20.643752595056725,3.1564390929553245,37.565407746937026,49.7417231564519,37.028977428339715,little sunny,65.16074771633498,12,12.17631540951487,Afternoon
16-09-2022,1900-01-01 14:00:00,19.69070016902816,0.5832176588993967,38.70408700986483,56.93445915773818,31.181638838654607,little sunny,11.483964054670556,14,18.230372147873354,Afternoon
12-09-2022,1900-01-01 10:00:00,18.31485532396382,0.22027593224848707,33.3137455147629,47.119972485532095,89.13534579295947,rainy,4.0343218304822965,10,13.806226970769195,Morning
04-09-2022,1900-01-01 15:00:00,18.483769812983578,0.07620026156283675,37.98210377482843,58.0242639508038,82.98837816901933,rainy,1.4084680944166148,15,20.04216017597537,Evening
29-09-2022,1900-01-01 17:00:00,19.792505825537404,0.19243224559593186,32.89829982912863,48.041129358771656,24.862437458438713,sunny,3.8087163419787258,17,15.142829529643024,Evening
30-09-2022,1900-01-01 10:00:00,19.271895566117646,0.20171166210202718,34.9632775585695,53.89434981435252,23.409515865147377,sunny,3.8873660864982784,10,18.93107225578302,Morning
10-09-2022,1900-01-01 13:00:00,17.977437401348663,0.013355063525910916,35.58565973016109,55.31014434693393,76.397165636407,cloudy,0.24008981852809824,13,19.72448461677284,Afternoon
18-09-2022,1900-01-01 17:00:00,18.631560806000994,1.2407919036405624,35.30396981876388,52.014731747964035,32.1976415855617,little sunny,23.117889800272863,17,16.710761929200153,Evening
04-09-2022,1900-01-01 14:00:00,17.7111579402972,0.2034284359079269,38.668094337319495,56.69747051821363,85.70570482439831,rainy,3.602953157912919,14,18.029376180894133,Afternoon
13-09-2022,1900-01-01 15:00:00,18.464113550654687,0.07700052380123086,38.23554020895078,57.8647942233229,89.48321518789982,rainy,1.4217464149258154,15,19.629254014372123,Evening
21-09-2022,1900-01-01 16:00:00,20.415145937074765,1.3807335835943464,35.94628732186439,57.48224122555466,31.751184744352464,little sunny,28.187877609298802,16,21.53595390369027,Evening
12-09-2022,1900-01-01 16:00:00,19.81252059182617,0.048388519650141404,35.00552474020597,54.87421969562387,86.10865484875352,rainy,0.9586985419764119,16,19.8686949554179,Evening
05-09-2022,1900-01-01 17:00:00,19.954594124240845,0.1448286698587002,35.29186266370751,47.88681381222686,80.91868287933792,rainy,2.889997324584036,17,12.59495114851935,Evening
09-09-2022,1900-01-01 12:00:00,17.862063916858755,0.01,37.67822851640398,49.079492425610354,86.25694733286798,rainy,0.17862063916858756,12,11.40126390920637,Afternoon
02-09-2022,1900-01-01 15:00:00,18.26072981839683,0.08714031311999644,35.393784910057114,55.41412041974462,67.61325857042566,cloudy,1.5912457141747554,15,20.020335509687506,Evening
27-09-2022,1900-01-01 10:00:00,19.36227718747334,0.38997253432454154,34.765976541768694,46.208899045473686,30.53589220723571,sunny,7.550756305093234,10,11.442922503704992,Morning
16-09-2022,1900-01-01 11:00:00,20.714526940797974,2.8652196273983535,35.34320054757371,47.81545412341974,33.559881251248065,little sunny,59.351669163046324,11,12.472253575846032,Morning
08-09-2022,1900-01-01 10:00:00,18.366821465873898,0.2480583138351052,33.779489278971056,46.968293602544854,84.80990504604004,rainy,4.556042763335094,10,13.188804323573798,Morning
08-09-2022,1900-01-01 12:00:00,17.86404470108531,0.1266807700276125,38.095870342547876,48.98889829848799,85.93485136217512,rainy,2.2630309385411778,12,10.893027955940113,Afternoon
08-09-2022,1900-01-01 15:00:00,18.5354819697402,0.06639209494069254,38.05772857705613,58.50514931953153,88.59132741300625,rainy,1.230609478706486,15,20.4474207424754,Evening
19-09-2022,1900-01-01 15:00:00,18.68705959421025,0.11348961446104361,39.157376370008066,60.16410326313994,24.171705430236848,sunny,2.1207871887574674,15,21.006726893131876,Evening
28-09-2022,1900-01-01 11:00:00,19.556100644339384,0.1531836404150144,36.013409804336625,48.20071668024842,21.754539931902688,sunny,2.9956746890223154,11,12.187306875911794,Morning
09-09-2022,1900-01-01 11:00:00,18.4721591911276,0.03989175928335861,35.03132462511131,48.18372725565828,86.10203123315233,rainy,0.7368869278963425,11,13.152402630546973,Morning
18-09-2022,1900-01-01 11:00:00,20.75976523290587,2.7551696691647263,35.21295205667408,48.30073961636705,36.66477232450222,little sunny,57.19667550868265,11,13.087787559692977,Morning
14-09-2022,1900-01-01 13:00:00,18.073106652349388,0.01,36.065516814827056,56.188917816018325,79.16038345566976,cloudy,0.18073106652349388,13,20.12340100119127,Afternoon
20-09-2022,1900-01-01 16:00:00,20.569005478719927,1.1173086707434172,34.97431920046847,47.235607130017115,38.63296167386354,little sunny,22.981928169942627,16,12.261287929548644,Evening
01-09-2022,1900-01-01 10:00:00,18.27744738426922,0.0817969960307604,32.93924913923425,47.56016901534256,81.19987771800498,rainy,1.4950402911435015,10,14.62091987610831,Morning
24-09-2022,1900-01-01 12:00:00,18.797294772449057,0.19838594122602243,38.537018012292556,49.9721577302233,28.929151622156063,sunny,3.7291190159352974,12,11.435139717930745,Afternoon
28-09-2022,1900-01-01 10:00:00,19.447819282520864,0.1983410506151565,35.01284205723419,46.816182004766866,28.021284845864766,sunny,3.857300908668887,10,11.803339947532677,Morning
11-09-2022,1900-01-01 15:00:00,18.606377203771498,0.07939221979082785,35.07536666159902,55.67767208543604,66.13612269027207,cloudy,1.4772015884728755,15,20.602305423837024,Evening
18-09-2022,1900-01-01 17:00:00,18.638301301388733,1.1917681476261874,35.90676558918485,52.143938400539845,33.65063269877573,little sunny,22.21253381685481,17,16.237172811354995,Evening
01-09-2022,1900-01-01 17:00:00,19.840863714482175,0.05558208032206517,35.12723615759447,47.17965227028312,83.10059296154489,rainy,1.1027964806374966,17,12.052416112688654,Evening
24-09-2022,1900-01-01 10:00:00,19.15917065923046,0.055768684141248734,34.825062390546286,46.92250202451011,22.407018649280815,sunny,1.0684817369029036,10,12.097439633963823,Morning
02-09-2022,1900-01-01 10:00:00,18.411691767033123,0.054231532219676415,29.179566288998434,46.71809199948098,77.30554468624565,cloudy,0.9984942552826078,10,17.53852571048255,Morning
20-09-2022,1900-01-01 13:00:00,19.972292343817738,2.1590476212224092,29.405089164407894,47.57329939055396,36.9051494928366,little sunny,43.121130275278226,13,18.16821022614607,Afternoon
20-09-2022,1900-01-01 17:00:00,18.528365555576016,1.3097002295463054,33.3834567644756,48.24947118147947,36.73590911177977,little sunny,24.266604621255766,17,14.866014417003868,Evening
03-09-2022,1900-01-01 10:00:00,18.38897253250384,0.11832122766760711,29.06396835715977,47.37256167867599,61.1702177424982,cloudy,2.1758058055917604,10,18.308593321516224,Morning
09-09-2022,1900-01-01 10:00:00,18.351493612147248,0.01,32.68337283404169,47.07338419684054,86.70059301928545,rainy,0.1835149361214725,10,14.390011362798852,Morning
28-09-2022,1900-01-01 12:00:00,18.913256658941044,0.12409515685864418,38.855694731180456,48.82089626349022,26.85739736413831,sunny,2.3470435517990853,12,9.965201532309763,Afternoon
09-09-2022,1900-01-01 13:00:00,17.949395498791272,0.01,38.16294100827622,50.77075064131799,85.22590702241669,rainy,0.17949395498791273,13,12.607809633041768,Afternoon
11-09-2022,1900-01-01 12:00:00,18.031008953486158,0.09795330576874024,34.94626571652832,53.721621258556326,71.48095029502046,cloudy,1.7661969333397225,12,18.775355542028002,Afternoon
15-09-2022,1900-01-01 13:00:00,17.985076190044953,0.01,36.75032748118214,56.11596902459268,75.19119426227446,cloudy,0.17985076190044955,13,19.36564154341054,Afternoon
01-09-2022,1900-01-01 15:00:00,18.443253910582683,0.01,39.45374824519491,60.773266954383956,85.05228794698985,rainy,0.18443253910582683,15,21.319518709189047,Evening
20-09-2022,1900-01-01 13:00:00,19.957464178575105,2.025888785167956,29.7893485236906,47.903844317511435,39.016544031793686,little sunny,40.43160285976652,13,18.114495793820836,Afternoon
25-09-2022,1900-01-01 17:00:00,19.91152705717345,0.035557569739616095,35.93047413212052,47.029318166846345,27.511661531022636,sunny,0.7080055119576978,17,11.098844034725822,Evening
11-09-2022,1900-01-01 17:00:00,19.894343473301998,0.01,33.50263437967975,48.16859222838186,70.57506207298003,cloudy,0.19894343473301998,17,14.665957848702114,Evening
07-09-2022,1900-01-01 13:00:00,17.996476343434132,0.01,38.2751130386478,52.088092506343116,84.69172342730549,rainy,0.1799647634343413,13,13.812979467695314,Afternoon
08-09-2022,1900-01-01 14:00:00,17.58383461733099,0.01,38.520984392764646,56.55332274670011,86.72471051487574,rainy,0.1758383461733099,14,18.032338353935465,Afternoon
20-09-2022,1900-01-01 10:00:00,20.427841428468327,2.5041124204004435,34.74525073001404,53.696140711841906,37.68895402117652,little sunny,51.153611442998276,10,18.950889981827864,Morning
25-09-2022,1900-01-01 16:00:00,19.93751989402114,0.01,36.90044817070489,55.163218079571756,23.0444517014993,sunny,0.1993751989402114,16,18.262769908866865,Evening
25-09-2022,1900-01-01 14:00:00,18.617300093638477,0.01,39.50156771213861,56.71208651620285,24.851373463678417,sunny,0.18617300093638478,14,17.210518804064243,Afternoon
27-09-2022,1900-01-01 11:00:00,19.480456214096865,0.01,36.62320108114478,48.13545486916383,27.210754707508876,sunny,0.19480456214096864,11,11.512253788019052,Morning
20-09-2022,1900-01-01 15:00:00,19.72932787072009,1.033194193009065,34.97753631700704,54.631251271630184,34.221906937685254,little sunny,20.3842269879999,15,19.65371495462314,Evening
16-09-2022,1900-01-01 15:00:00,19.8910535656351,1.0438996513783256,39.07588710524072,59.73063691504221,37.79864319972199,little sunny,20.764263882714083,15,20.654749809801494,Evening
10-09-2022,1900-01-01 11:00:00,18.490449925301466,0.16944273216402045,29.252790742792165,48.17252969850973,66.85724231707971,cloudy,3.1330723542850882,11,18.919738955717563,Morning
